,Date,Close Price,Open Price,High Price,Low Price,Total Traded Quantity,TTQ,Month,Year,PxV,Day_Perc_Change,Trend
395,2018-04-02,1371.99,1417.62,1421.36,1355.0,10.46M,10460000,4,2018,14351015400.0,-0.014410401925218141,No Change
396,2018-03-29,1447.34,1406.0,1455.47,1365.2,12.58M,12580000,3,2018,18207537200.0,0.054920225366074105,No Change
397,2018-03-28,1431.42,1447.0,1455.9,1386.17,13.71M,13710000,3,2018,19624768200.0,-0.010999488717232886,No Change
398,2018-03-27,1497.05,1572.4,1575.96,1482.32,7.00M,7000000,3,2018,10479350000.0,0.04584957594556438,No Change
399,2018-03-26,1555.86,1530.0,1556.99,1499.25,5.62M,5620000,3,2018,8743933200.0,0.03928392505260336,No Change
400,2018-03-23,1495.56,1539.01,1549.02,1495.36,8.01M,8010000,3,2018,11979435600.0,-0.03875670047433566,No Change
401,2018-03-22,1544.92,1565.47,1573.85,1542.4,6.32M,6320000,3,2018,9763894400.0,0.03300435957099701,No Change
402,2018-03-21,1581.86,1586.45,1590.0,1563.17,4.75M,4750000,3,2018,7513835000.0,0.02391062320379045,No Change
403,2018-03-20,1586.51,1550.34,1587.0,1545.41,4.58M,4580000,3,2018,7266215800.0,0.0029395774594465074,No Change
404,2018-03-19,1544.93,1554.53,1561.66,1525.35,6.58M,6580000,3,2018,10165639400.0,-0.026208470164070796,No Change
405,2018-03-16,1571.68,1583.45,1589.44,1567.5,5.43M,5430000,3,2018,8534222400.0,0.01731470034241034,No Change
406,2018-03-15,1582.32,1595.0,1596.91,1578.11,4.07M,4070000,3,2018,6440042400.0,0.0067698259187620735,No Change
407,2018-03-14,1591.0,1597.0,1606.44,1590.89,4.26M,4260000,3,2018,6777660000.0,0.005485616057434584,No Change
408,2018-03-13,1588.18,1615.96,1617.54,1578.01,6.53M,6530000,3,2018,10370815400.0,-0.0017724701445631652,No Change
409,2018-03-12,1598.39,1592.6,1605.33,1586.7,5.17M,5170000,3,2018,8263676300.000001,0.006428742333992377,No Change
410,2018-03-09,1578.89,1563.5,1578.94,1559.08,4.53M,4530000,3,2018,7152371700.0,-0.012199776024624742,No Change
411,2018-03-08,1551.86,1550.0,1554.88,1545.25,3.86M,3860000,3,2018,5990179600.0,-0.017119622012933267,No Change
412,2018-03-07,1545.0,1526.52,1545.9,1522.51,4.17M,4170000,3,2018,6442650000.0,-0.004420501849393577,No Change
413,2018-03-06,1537.64,1533.2,1542.13,1528.0,4.56M,4560000,3,2018,7011638400.0,-0.004763754045307378,No Change
414,2018-03-05,1523.61,1494.24,1525.38,1481.0,5.23M,5230000,3,2018,7968480299.999999,-0.00912437241486963,No Change
415,2018-03-02,1500.25,1469.1,1501.05,1455.01,6.59M,6590000,3,2018,9886647500.0,-0.015332007534736514,No Change
416,2018-03-01,1493.45,1513.6,1518.49,1465.0,6.84M,6840000,3,2018,10215198000.0,-0.004532577903682666,No Change
417,2018-02-28,1512.45,1519.51,1528.7,1512.0,4.52M,4520000,2,2018,6836274000.0,0.01272222036224857,No Change
418,2018-02-27,1511.98,1524.5,1526.78,1507.21,4.81M,4810000,2,2018,7272623800.0,-0.0003107540745148629,No Change
419,2018-02-26,1521.95,1509.2,1522.84,1507.0,4.95M,4950000,2,2018,7533652500.0,0.006594002566171486,No Change
420,2018-02-23,1500.0,1495.34,1500.0,1486.5,4.42M,4420000,2,2018,6630000000.0,-0.014422287197345507,No Change
421,2018-02-22,1485.34,1495.36,1502.54,1475.76,4.86M,4860000,2,2018,7218752400.0,-0.009773333333333412,No Change
422,2018-02-21,1482.92,1485.0,1503.49,1478.92,6.30M,6300000,2,2018,9342396000.0,-0.001629256601182072,No Change
423,2018-02-20,1468.35,1446.49,1488.77,1446.49,6.50M,6500000,2,2018,9544275000.0,-0.009825209721360695,No Change
424,2018-02-16,1448.69,1457.37,1465.8,1446.56,4.47M,4470000,2,2018,6475644300.0,-0.013389178329417328,No Change
425,2018-02-15,1461.76,1466.89,1468.94,1436.84,5.65M,5650000,2,2018,8258944000.0,0.00902194396316669,No Change
426,2018-02-14,1451.05,1406.25,1452.06,1403.36,5.96M,5960000,2,2018,8648258000.0,-0.007326784150612942,No Change
427,2018-02-13,1414.51,1385.93,1419.72,1383.53,5.92M,5920000,2,2018,8373899200.0,-0.025181764928844608,No Change
428,2018-02-12,1386.23,1364.67,1393.81,1344.01,6.74M,6740000,2,2018,9343190200.0,-0.019992789022346913,No Change
429,2018-02-09,1339.6,1373.49,1383.5,1265.93,14.14M,14140000,2,2018,18941944000.0,-0.03363799658065403,No Change
430,2018-02-08,1350.5,1429.67,1433.75,1349.94,8.58M,8580000,2,2018,11587290000.0,0.00813675724096763,No Change
431,2018-02-07,1416.78,1449.0,1460.99,1415.15,7.16M,7160000,2,2018,10144144800.0,0.04907811921510552,No Change
432,2018-02-06,1442.84,1361.46,1443.99,1351.79,11.07M,11070000,2,2018,15972238800.0,0.018393822611838084,No Change
433,2018-02-05,1390.0,1402.62,1458.98,1320.72,11.49M,11490000,2,2018,15971100000.0,-0.03662221729367077,No Change
434,2018-02-02,1429.95,1477.39,1498.0,1414.0,11.13M,11130000,2,2018,15915343500.0,0.02874100719424466,No Change
435,2018-02-01,1390.0,1445.0,1459.88,1385.14,9.11M,9110000,2,2018,12662900000.0,-0.027938039791601144,No Change
436,2018-01-31,1450.89,1451.3,1472.58,1450.04,6.42M,6420000,1,2018,9314713800.0,0.04380575539568343,No Change
437,2018-01-30,1437.82,1403.17,1439.25,1392.0,5.87M,5870000,1,2018,8440003400.0,-0.009008263893196755,No Change
438,2018-01-29,1417.68,1409.18,1431.39,1400.44,5.70M,5700000,1,2018,8080776000.0,-0.014007316632123512,No Change
439,2018-01-26,1402.05,1392.01,1402.53,1380.91,4.86M,4860000,1,2018,6813963000.0,-0.011025055019468488,No Change
440,2018-01-25,1377.95,1368.0,1378.34,1357.62,4.75M,4750000,1,2018,6545262500.0,-0.017189115937377375,No Change
441,2018-01-24,1357.51,1374.82,1388.16,1338.0,6.81M,6810000,1,2018,9244643100.0,-0.014833629667259318,No Change
442,2018-01-23,1362.54,1338.09,1364.9,1337.34,5.17M,5170000,1,2018,7044331800.0,0.003705313404689381,No Change
443,2018-01-22,1327.31,1297.17,1327.45,1296.66,4.14M,4139999,1,2018,5495062072.69,-0.02585612165514406,No Change
444,2018-01-19,1294.58,1312.0,1313.0,1292.99,4.58M,4580000,1,2018,5929176400.0,-0.024658896565233457,No Change
445,2018-01-18,1293.32,1293.95,1304.6,1284.02,4.03M,4030000,1,2018,5212079600.0,-0.0009732886341515812,No Change
446,2018-01-17,1295.0,1312.24,1314.0,1280.88,5.25M,5250000,1,2018,6798750000.0,0.0012989824637368308,No Change
447,2018-01-16,1304.86,1323.0,1339.94,1292.3,7.22M,7220000,1,2018,9421089200.0,0.007613899613899466,No Change
448,2018-01-12,1305.2,1273.39,1305.76,1273.39,5.44M,5440000,1,2018,7100288000.0,0.0002605643517312739,No Change
449,2018-01-11,1276.68,1259.74,1276.77,1256.46,3.13M,3130000,1,2018,3996008400.0,-0.021851057309224653,No Change
450,2018-01-10,1254.33,1245.15,1254.33,1237.23,2.69M,2690000,1,2018,3374147700.0,-0.01750634458125777,No Change
451,2018-01-09,1252.7,1256.9,1259.33,1241.76,3.66M,3660000,1,2018,4584882000.0,-0.001299498537067456,No Change
452,2018-01-08,1246.87,1236.0,1253.08,1232.03,4.28M,4280000,1,2018,5336603600.0,-0.004653947473457487,No Change
453,2018-01-05,1229.14,1217.51,1229.14,1210.0,3.54M,3540000,1,2018,4351155600.0,-0.014219605893156295,No Change
454,2018-01-04,1209.59,1205.0,1215.87,1204.66,3.02M,3020000,1,2018,3652961799.9999995,-0.0159054298127147,No Change
455,2018-01-03,1204.2,1188.3,1205.49,1188.3,3.11M,3110000,1,2018,3745062000.0,-0.004456055357600408,No Change
456,2018-01-02,1189.01,1172.0,1190.0,1170.51,2.69M,2690000,1,2018,3198436900.0,-0.012614183690416891,No Change
457,2017-12-29,1169.47,1182.35,1184.0,1167.5,2.69M,2690000,12,2017,3145874300.0,-0.01643383991724201,No Change
458,2017-12-28,1186.1,1189.0,1190.1,1184.38,1.84M,1840000,12,2017,2182424000.0,0.014220116805048422,No Change
459,2017-12-27,1182.26,1179.91,1187.29,1175.61,1.87M,1870000,12,2017,2210826200.0,-0.0032375010538739923,No Change
460,2017-12-26,1176.76,1168.36,1178.32,1160.55,2.01M,2009999,12,2017,2365286423.24,-0.004652106981543835,No Change
461,2017-12-22,1168.36,1172.08,1174.62,1167.83,1.59M,1590000,12,2017,1857692399.9999998,-0.007138243991978044,No Change
462,2017-12-21,1174.76,1175.9,1179.17,1167.64,2.12M,2120000,12,2017,2490491200.0,0.0054777637029683746,No Change
463,2017-12-20,1177.62,1190.5,1191.0,1176.0,2.37M,2370000,12,2017,2790959399.9999995,0.002434539820899584,No Change
464,2017-12-19,1187.38,1189.15,1192.97,1179.14,2.59M,2590000,12,2017,3075314200.0000005,0.008287902719043672,No Change
465,2017-12-18,1190.58,1187.37,1194.78,1180.91,2.95M,2950000,12,2017,3512211000.0,0.0026950091798749742,No Change
466,2017-12-15,1179.14,1179.03,1182.75,1169.33,4.78M,4780000,12,2017,5636289200.000001,-0.009608762115943303,No Change
467,2017-12-14,1174.26,1163.71,1177.93,1162.45,3.21M,3210000,12,2017,3769374600.0,-0.004138609495055845,No Change
468,2017-12-13,1164.13,1170.0,1170.87,1160.27,2.62M,2620000,12,2017,3050020600.0000005,-0.008626709587314485,No Change
469,2017-12-12,1165.08,1166.51,1173.6,1161.61,2.24M,2240000,12,2017,2609779200.0,0.0008160600620203962,No Change
470,2017-12-11,1168.92,1164.6,1169.9,1157.0,2.36M,2360000,12,2017,2758651200.0,0.003295911010402941,No Change
471,2017-12-08,1162.0,1170.4,1172.79,1157.1,3.05M,3050000,12,2017,3544100000.0,-0.005919994524860583,No Change
472,2017-12-07,1159.79,1156.59,1163.19,1151.0,2.51M,2510000,12,2017,2911072900.0,-0.0019018932874355077,No Change
473,2017-12-06,1152.35,1137.99,1155.89,1136.08,2.85M,2850000,12,2017,3284197499.9999995,-0.006414954431405717,No Change
474,2017-12-05,1141.57,1128.26,1159.27,1124.74,4.08M,4080000,12,2017,4657605600.0,-0.009354796719746594,No Change
475,2017-12-04,1133.95,1173.85,1175.2,1128.0,5.93M,5930000,12,2017,6724323500.0,-0.0066750177387281395,No Change
476,2017-12-01,1162.35,1172.05,1179.65,1152.0,4.11M,4110000,12,2017,4777258500.0,0.025045195996296066,No Change
477,2017-11-30,1176.75,1167.1,1178.57,1160.0,4.51M,4510000,11,2017,5307142500.0,0.012388695315524556,No Change
478,2017-11-29,1161.27,1194.8,1194.8,1145.19,9.26M,9260000,11,2017,10753360200.0,-0.013154875717017234,No Change
479,2017-11-28,1193.6,1204.88,1205.34,1188.52,4.56M,4560000,11,2017,5442816000.0,0.027840209425887164,No Change
480,2017-11-27,1195.83,1202.66,1213.41,1191.15,6.74M,6740000,11,2017,8059894199.999999,0.0018682975871313623,No Change
481,2017-11-24,1186.0,1160.7,1186.84,1160.7,3.53M,3530000,11,2017,4186580000.0,-0.008220231972771996,No Change
482,2017-11-22,1156.16,1141.0,1160.27,1141.0,3.56M,3560000,11,2017,4115929600.0000005,-0.025160202360876793,No Change
483,2017-11-21,1139.49,1132.86,1140.0,1128.2,2.48M,2480000,11,2017,2825935200.0,-0.014418419595903731,No Change
484,2017-11-20,1126.31,1129.77,1133.42,1122.55,2.16M,2160000,11,2017,2432829600.0,-0.011566578030522523,No Change
485,2017-11-17,1129.88,1138.28,1138.8,1125.81,2.41M,2410000,11,2017,2723010800.0000005,0.0031696424607792206,No Change
486,2017-11-16,1137.29,1130.16,1138.16,1130.05,2.21M,2210000,11,2017,2513410900.0,0.006558218571883545,No Change
487,2017-11-15,1126.69,1127.01,1131.75,1121.63,3.93M,3930000,11,2017,4427891700.0,-0.009320402008282769,No Change
488,2017-11-14,1136.84,1130.11,1138.0,1123.89,3.14M,3140000,11,2017,3569677599.9999995,0.0090086891691592,No Change
489,2017-11-13,1129.17,1123.0,1139.9,1122.34,2.92M,2920000,11,2017,3297176400.0,-0.006746771753280867,No Change
490,2017-11-10,1125.35,1126.1,1131.75,1124.06,2.18M,2180000,11,2017,2453263000.0,-0.0033830158434957625,No Change
491,2017-11-09,1129.13,1125.96,1129.62,1115.77,3.73M,3730000,11,2017,4211654900.0000005,0.003358954991780516,No Change
492,2017-11-08,1132.88,1122.82,1135.54,1119.11,2.58M,2580000,11,2017,2922830400.0000005,0.003321141055502963,No Change
493,2017-11-07,1123.17,1124.74,1130.6,1117.5,2.69M,2690000,11,2017,3021327300.0,-0.008571075489019142,No Change
494,2017-11-06,1120.66,1109.15,1125.41,1108.77,3.38M,3380000,11,2017,3787830800.0000005,-0.0022347462984232402,No Change
495,2017-11-03,1111.6,1091.15,1112.68,1088.52,3.75M,3750000,11,2017,4168499999.9999995,-0.008084521621187668,No Change
496,2017-11-02,1094.22,1097.81,1101.93,1086.87,3.68M,3680000,11,2017,4026729600.0,-0.015635120546959258,No Change
497,2017-11-01,1103.68,1105.4,1108.97,1096.74,3.76M,3760000,11,2017,4149836800.0000005,0.008645427793313898,No Change
498,2017-10-31,1105.28,1109.0,1110.54,1101.12,3.48M,3480000,10,2017,3846374400.0,0.0014496955639315967,No Change
499,2017-10-30,1110.85,1095.01,1122.79,1093.56,6.61M,6610000,10,2017,7342718499.999999,0.005039447017950227,No Change
500,2017-10-27,1100.95,1058.14,1105.58,1050.55,16.57M,16570000,10,2017,18242741500.0,-0.00891209434217033,No Change
501,2017-10-26,972.43,980.33,982.9,968.55,5.62M,5620000,10,2017,5465056600.0,-0.116735546573414,No Change
502,2017-10-25,972.91,978.0,984.44,966.24,3.03M,3030000,10,2017,2947917300.0,0.0004936087944633627,No Change
